iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9989474850918136,0.9968896509632136,0.998182275407121,0.9942097695100679,0.9983408016962446,0.9945261287990171,0.9950372208436724,0.8285123966942148,0.9637989778534923,0.9992475977998558,0.9972566455362214,0.998753299007567,0.9964026178035476,0.9987367579422788,0.9960707373979142,1.0,0.772038567493113,0.9530096536059057,0.9996846932700838,0.9996687055905629,0.9996352795288282,0.9996224264578258,1304,641,0.7936339974403381,0.6757102012634277,0.9238576292991638,0.9252591133117676,0.08268475532531738,0.07875490188598633
