iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,10699,case_a_stable,58135,0.997128838986649,0.9807789903795912,0.9962888820449646,0.9417838241854531,0.9970449694560978,0.9451693501487364,1.0,0.6714285714285714,0.9885629040278469,0.99983205170543,0.995163084374075,0.9980905451185709,0.9699342856557481,0.9980790461470523,0.9629094638744919,0.9818181818181818,0.7714285714285715,0.991546494281452,-0.23381000757217407,-0.3654536008834839,0.9741419553756714,0.9582070112228394,0.44684338569641113,0.04151511192321777
