iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,22006,case_a_stable,93176,0.9998377128838987,0.996151168546096,0.9989836772405297,0.9800452088784347,0.9983587252520791,0.9691163871471697,0.967741935483871,0.8571428571428571,0.9940328194927897,0.999840857983048,0.9954485197497095,0.9991068678780413,0.9798258852573125,0.9965187311400603,0.9482684090808642,0.9655172413793104,0.8,0.9920437593237196,0.5323896408081055,0.5916585326194763,0.9752382040023804,0.9472967982292175,0.04701113700866699,0.04701066017150879
