iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,14686,case_a_stable,58493,0.9975937077537093,0.9905945084758997,0.9939102669941754,0.9734743987130596,0.9944200343268819,0.9762408335802403,0.991812865497076,0.5840220385674931,0.913259511641113,0.9997278840281595,0.9989443097005156,0.9995742724402369,0.9983555422974517,0.9995741776918621,0.9982923993008869,0.998212689901698,0.7692837465564738,0.9521578648495174,0.8604494333267212,0.8300464153289795,0.9626258015632629,0.9626535177230835,1.840210199356079,0.08335447311401367
