iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9948388402769737,0.985358664365036,0.8887555792550461,0.536797346729585,0.8937584138446095,0.5482996822937115,0.5622317596566524,0.5527426160337553,0.896568871208354,0.9451742467384858,0.6654495324947535,0.9218805545680768,0.574201883704853,0.9220539056888293,0.5821906725976376,0.5530973451327433,0.5274261603375527,0.8940825459970164,0.5924131016042781,0.5932385816504951,0.574142156862745,0.6058161769231238,379,192,-0.011974494904279709,-0.4244740903377533,0.8664990663528442,0.8470659852027893,1.1370923519134521,0.03338313102722168
