iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9999999394883223,0.999999769793682,0.9999847591565718,0.9999416384887738,0.9999774618995257,0.9999137045497379,0.9993045897079277,0.9896694214876033,0.9977285633162976,0.9992475977998558,0.9972566455362214,0.998753299007567,0.9964026178035476,0.9987367579422788,0.9960707373979142,1.0,0.772038567493113,0.9530096536059057,0.9999835287529149,0.9999830465206745,0.9996352795288282,0.9996224264578258,1304,641,0.03249567747116089,0.09196421504020691,0.9238576292991638,0.9252591133117676,9.01192569732666,0.15217185020446777
