iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9871593314542928,0.9674670641192168,0.9642388605663836,0.9154339619891646,0.9642209736390899,0.9188020048857632,0.9673278879813302,0.5650988411724608,0.9098049837486457,0.9790152266129013,0.9363968436369656,0.970176140817692,0.9184506685953502,0.9746057107413748,0.9273465352621485,0.9762202753441802,0.5316973415132924,0.9043878656554712,0.9511627540073205,0.8505273479759636,0.9581676763852076,0.8455587264994155,1283,171,0.8344774842262268,0.7197839617729187,0.9736678600311279,0.9691493511199951,5.038575172424316,0.09081315994262695
