iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9835640023984018,0.9558968331632756,0.9798564308425097,0.9459488580230543,0.9814771766908235,0.9499204345126331,0.9933774834437086,0.5025125628140703,0.8726575809199318,0.9814227205840568,0.9477815653565295,0.9771407789720683,0.9374789319159216,0.9793800527480349,0.9416718434605992,0.9697297297297297,0.5008375209380235,0.8691084611016467,0.8406204587097997,0.9489159433497077,0.8375592342200038,0.9469883063363702,1303,980,0.7963575124740601,0.7927117943763733,0.9078430533409119,0.9055967330932617,0.08972454071044922,0.08775615692138672
