iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.9256001177353759,0.8663108422645369,0.92761609057574,0.8726087080622817,0.9146554255140672,0.8466905262948261,0.953170731707317,0.4742718446601942,0.846830985915493,0.9268161677886988,0.8653495765662602,0.9277106282526695,0.8700004609541278,0.9161685406986498,0.848127579736964,0.9485935984481086,0.4747572815533981,0.8462892741061755,0.6334851085897195,0.7347412674915041,0.6325027046842449,0.7335465589732133,1352,774,0.7869442701339722,0.783058762550354,0.8910254240036011,0.8859536647796631,0.09543418884277344,0.10572147369384766
