iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.990568476671227,0.9074810535418448,0.9663381582999692,0.7399760203311586,0.9789725472878487,0.8006542242049923,0.84,0.6,0.982098458478369,0.9935550628233555,0.8425943812424213,0.9637203572528488,0.7526295874060561,0.9670567454184147,0.6704006656986172,0.7948717948717948,0.44285714285714284,0.9766285430134262,0.9750440095267682,0.9094997020436069,0.9564046805426116,0.8088098162339846,362,29,0.671341061592102,0.43534350395202637,0.9413866400718689,0.9202953577041626,0.05767345428466797,0.05349421501159668
