iteration,seed,mode,train_seed,quantum_train_auc_roc,quantum_train_auc_pr,quantum_val_auc_roc,quantum_val_auc_pr,quantum_test_auc_roc,quantum_test_auc_pr,quantum_test_precision,quantum_test_recall,quantum_test_accuracy,classical_train_auc_roc,classical_train_auc_pr,classical_val_auc_roc,classical_val_auc_pr,classical_test_auc_roc,classical_test_auc_pr,classical_test_precision,classical_test_recall,classical_test_accuracy,quantum_test_seg_auc_roc,quantum_test_seg_auc_pr,classical_test_seg_auc_roc,classical_test_seg_auc_pr,segment_n,segment_positives,quantum_threshold_train,quantum_threshold_val,classical_threshold_train,classical_threshold_val,quantum_time_s,classical_time_s
0,20260804,case_a_stable,20260804,0.994837677283588,0.974985434195455,0.9780842911877394,0.9229113219022419,0.9616135928055431,0.8765271384259232,0.9473684210526315,0.5294117647058824,0.919558359621451,0.9931333435629891,0.9624677864879856,0.9750574712643679,0.9039947474337517,0.9621295886775763,0.8710969178055535,0.967741935483871,0.5882352941176471,0.9305993690851735,nan,nan,nan,nan,106,0,0.7329340577125549,0.6903166770935059,0.9111553430557251,0.8981793522834778,0.03200531005859375,0.03299903869628906
